BOOKING,PRODUCT_KEY,ADULTS,CHILDREN,COUNTRY
1235,2,1,0,ES
1236,12,1,0,ES
1237,13,1,0,ES
1238,56,2,0,ES
1239,22,2,0,ES
1240,13,2,0,ES
1241,24,2,0,ES
1242,24,2,0,ES
1243,22,2,0,ES
1244,13,2,0,ES
1245,33,2,0,ES
1246,24,2,0,ES
1247,24,2,0,ES
1248,56,2,0,ES
1249,24,4,0,ES
1250,25,2,0,ES
1251,24,4,1,ES
1252,1,2,0,ES
1253,24,2,0,ES
1254,12,2,0,ES
1255,24,2,0,ES
1256,26,2,0,ES
1257,22,2,1,ES
1258,26,2,0,ES
1259,3,2,1,ES
1260,24,2,0,ES
1261,24,7,0,ES
1262,24,2,2,ES
1263,45,1,1,ES
1264,24,2,0,ES
1265,26,2,0,ES
1266,13,2,0,ES
1267,24,2,0,ES
1268,24,8,0,ES
1269,45,2,0,ES
1270,2,2,0,ES
1271,13,2,0,ES
1272,24,2,0,ES
1273,24,2,0,ES
1274,24,2,0,ES
1275,24,2,0,ES
1276,1,5,0,ES
1277,24,2,0,ES
1278,24,6,1,ES
1279,24,2,0,ES
1280,22,2,0,ES
1281,24,2,0,ES
1282,45,2,0,ES
1283,56,2,0,ES
1284,24,2,0,ES
1285,13,1,0,ES
1286,12,1,0,ES
1287,70,3,0,ES
1288,24,2,0,ES
1289,22,2,0,ES
1290,24,2,0,ES
1291,22,2,0,ES
1292,26,2,0,ES
1293,13,4,0,ES
1294,1,5,0,ES
1295,24,2,0,ES
1296,22,2,0,ES
1297,13,5,2,ES
1298,24,2,0,ES
1299,22,2,0,ES
1300,24,4,0,ES
1301,24,2,0,ES
1302,40,2,0,ES
1303,54,2,0,ES
1304,24,2,0,ES
1305,54,2,0,ES
1306,3,1,0,ES
1307,22,2,0,ES
1308,54,2,0,ES
1309,19,2,2,ES
1310,3,3,1,ES
1311,24,3,0,ES
1312,75,2,0,ES
1313,14,2,0,ES
1314,62,2,0,ES
1315,24,2,0,ES
1316,26,3,0,ES
1317,3,2,2,ES
1318,24,4,0,ES
1319,22,2,0,ES
1320,1,2,0,ES
1321,13,2,0,ES
1322,24,2,0,ES
1323,13,2,0,ES
1324,2,3,1,ES
1325,13,6,0,ES
1326,6,5,0,ES
1327,13,1,0,ES
1328,45,2,0,ES
1329,24,2,1,ES
1330,24,2,0,ES
1331,24,2,0,ES
1332,24,2,0,ES
1333,3,2,0,ES
1334,13,2,0,ES
1335,24,2,0,ES
1336,22,2,0,ES
1337,13,5,0,ES
1338,24,2,0,ES
1339,45,2,0,ES
1340,24,2,0,ES
1341,24,4,0,ES
1342,2,2,0,ES
1343,1,2,1,ES
1344,24,2,1,ES
1345,14,2,0,ES
1346,13,2,0,ES
1347,38,2,0,ES
1348,6,2,0,ES
1349,24,2,0,ES
1350,76,3,0,ES
1351,74,3,0,ES
1352,24,3,0,ES
1353,24,2,0,ES
1354,62,4,0,ES
1355,24,2,0,ES
1356,24,2,0,ES
1357,56,2,1,ES
1358,24,2,1,ES
1359,24,2,0,ES
1360,24,3,0,ES
1361,13,2,0,ES
1362,24,2,0,ES
1363,12,2,0,ES
1364,56,2,0,ES
1365,60,3,0,ES
1366,24,2,0,ES
1367,2,3,0,ES
1368,6,3,0,ES
1369,22,3,0,ES
1370,24,3,0,ES
1371,24,2,0,ES
1372,22,2,0,ES
1373,1,2,0,ES
1374,1,2,0,ES
1375,24,2,0,ES
1376,24,2,0,ES
1377,61,2,0,ES
1378,24,3,0,ES
1379,24,2,0,ES
1380,24,2,0,ES
1381,14,4,0,ES
1382,24,2,1,ES
1383,5,2,0,ES
1384,24,4,0,ES
1385,56,4,0,ES
1386,20,2,0,ES
1387,24,2,0,ES
1388,7,2,0,ES
1389,26,2,0,ES
1390,26,2,2,ES
1391,2,4,1,ES
1392,12,2,0,ES
1393,56,2,0,ES
1394,12,2,0,ES
1395,21,3,1,ES
1396,13,2,0,ES
1397,13,2,0,ES
1398,24,2,0,ES
1399,20,2,0,ES
1400,3,2,0,ES
1401,45,2,0,ES
1402,26,2,0,ES
1403,5,2,0,ES
1404,24,2,0,ES
1405,24,2,0,ES
1406,22,4,0,ES
1407,7,2,0,ES
1408,24,3,1,ES
1409,24,3,0,ES
1410,3,2,0,ES
1411,24,2,0,ES
1412,12,3,1,ES
1413,3,2,0,ES
1414,56,3,0,ES
1415,13,3,0,ES
1416,26,2,0,ES
1417,29,2,0,ES
1418,45,2,0,ES
1419,1,2,0,ES
1420,14,2,0,ES
1421,24,2,0,ES
1422,56,3,1,ES
1423,14,2,0,ES
1424,1,2,0,ES
1425,26,3,1,ES
1426,26,2,0,ES
1427,24,2,0,ES
1428,3,2,0,ES
1429,24,2,2,ES
1430,13,4,1,ES
1431,24,2,0,ES
1432,12,2,0,ES
1433,13,2,0,ES
1434,3,1,0,ES
1435,3,2,0,ES
1436,58,2,0,ES
1437,24,4,1,ES
1438,45,2,0,ES
1439,25,2,0,ES
1440,12,13,1,ES
1441,12,2,0,ES
1442,24,2,0,ES
1443,24,2,0,ES
1444,24,2,0,ES
1445,1,2,0,ES
1446,62,2,0,ES
1447,24,2,0,ES
1448,13,2,0,ES
1449,56,2,0,ES
1450,24,2,0,ES
1451,3,2,0,ES
1452,24,13,1,ES
1453,3,3,0,ES
1454,24,2,0,ES
1455,48,2,0,ES
1456,48,2,0,ES
1457,13,2,0,ES
1458,24,2,0,ES
1459,25,4,0,ES
1460,24,2,0,ES
1461,24,4,1,ES
1462,13,4,1,ES
1463,24,3,0,ES
1464,24,2,0,ES
1465,39,2,0,ES
1466,24,6,0,ES
1467,24,2,0,ES
1468,21,2,0,ES
1469,24,2,0,ES
1470,24,2,0,ES
1471,22,2,0,ES
1472,24,2,0,ES
1473,13,2,0,ES
1474,24,4,0,ES
1475,56,4,0,ES
1476,73,2,0,ES
1477,24,2,0,ES
1478,24,3,0,ES
1479,22,3,0,ES
1480,26,2,0,ES
1481,33,3,0,ES
1482,33,3,0,ES
1483,24,2,0,ES
1484,24,9,0,ES
1485,45,2,0,ES
1486,13,2,0,ES
1487,23,3,0,ES
1488,22,2,0,ES
1489,13,2,0,ES
1490,24,2,0,ES
1491,22,2,0,ES
1492,24,2,0,ES
1493,24,2,0,ES
1494,1,2,0,ES
1495,24,2,0,ES
1496,39,2,0,ES
1497,24,2,0,ES
1498,13,2,0,ES
1499,33,2,0,ES
1500,33,2,0,ES
1501,24,2,0,ES
1502,24,3,0,ES
1503,2,2,0,ES
1504,22,2,0,ES
1505,24,7,0,ES
1506,13,6,0,ES
1507,56,2,0,ES
1508,25,2,0,ES
1509,3,3,0,ES
1510,24,3,0,ES
1511,56,2,0,ES
1512,3,2,0,ES
1513,24,2,0,ES
1514,14,2,0,ES
1515,3,2,0,ES
1516,24,2,2,ES
1517,3,2,0,ES
1518,1,2,0,ES
1519,45,3,0,ES
1520,12,3,0,ES
1521,22,2,0,ES
1522,24,4,0,ES
1523,56,2,0,ES
1524,24,4,0,ES
1525,24,3,0,ES
1526,3,3,0,ES
1527,71,3,0,ES
1528,26,2,0,ES
1529,3,1,1,ES
1530,2,6,0,ES
1531,26,2,0,ES
1532,39,2,0,ES
1533,12,2,0,ES
1534,24,2,1,ES
1535,13,2,1,ES
1536,24,2,0,ES
1537,5,6,0,ES
1538,33,2,0,ES
1539,33,2,0,ES
1540,24,2,0,ES
1541,77,2,0,ES
1542,78,2,0,ES
1543,2,2,0,ES
1544,3,2,0,ES
1545,71,2,0,ES
1546,24,2,0,ES
1547,24,2,0,ES
1548,22,2,0,ES
1549,24,2,0,ES
1550,12,2,0,ES
1551,24,5,0,ES
1552,3,2,0,ES
1553,3,2,0,ES
1554,24,2,0,ES
1555,3,1,0,ES
1556,3,1,0,ES
1557,24,7,3,ES
1558,3,1,0,ES
1559,22,2,0,ES
1560,24,2,0,ES
1561,24,3,1,ES
1562,3,2,1,ES
1563,24,2,0,ES
1564,56,2,0,ES
1565,22,2,2,ES
1566,24,2,2,ES
1567,24,2,0,ES
1568,45,2,0,ES
1569,3,2,0,ES
1570,24,2,0,ES
1571,24,4,1,ES
1572,1,2,0,ES
1573,22,2,0,ES
1574,25,4,0,ES
1575,22,2,0,ES
1576,2,3,0,ES
1577,22,2,0,ES
1578,25,2,0,ES
1579,24,4,0,ES
1580,24,2,0,ES
1581,24,2,0,ES
1582,79,2,0,ES
1583,52,2,0,ES
1584,24,2,0,ES
1585,24,2,0,ES
1586,7,2,0,ES
1587,24,4,0,ES
1588,21,3,0,ES
1589,24,2,0,ES
1590,24,4,0,ES
1591,7,2,0,ES
1592,3,4,0,ES
1593,13,4,0,ES
1594,80,2,0,ES
1595,7,2,0,ES
1596,25,1,0,ES
1597,24,2,0,ES
1598,33,2,0,ES
1599,33,2,0,ES
1600,33,5,0,ES
1601,33,5,0,ES
1602,12,2,0,ES
1603,22,2,0,ES
1604,29,3,0,PT
1605,22,2,1,PT
1606,25,2,2,PT
1607,24,2,0,PT
1608,3,2,0,PT
1609,3,1,0,PT
1610,81,1,0,PT
1611,1,1,0,PT
1612,26,2,0,PT
1613,33,2,0,PT
1614,33,2,0,PT
1615,8,6,0,PT
1616,33,6,0,PT
1617,33,6,0,PT
1618,24,2,0,PT
1619,22,2,0,PT
1620,61,5,0,IT
1621,3,1,0,FR
1622,58,2,0,ES
1623,24,2,0,ES
1624,13,3,0,ES
1625,82,2,0,MX
1626,83,2,0,MX
1627,3,2,0,MX
1628,38,2,0,MX
1629,7,2,0,IN
1630,38,2,0,IN
1631,14,2,0,ES
1632,3,2,0,MX
1633,13,2,0,MX
1634,47,1,0,MX
1635,5,1,0,MX
1636,13,1,0,MX
1637,47,3,0,MX
1638,61,2,0,MX
1639,12,3,0,ES
1640,24,3,0,ES
1641,24,2,2,ES
1642,12,2,2,ES
1643,3,2,2,ES
1644,40,2,2,ES
1645,84,2,0,PT
1646,25,2,0,MX
1647,3,2,0,MX
1648,47,3,2,AR
1649,44,4,0,US
1650,3,1,3,ES
1651,14,2,0,ES
1652,24,2,0,ES
1653,3,2,3,MX
1654,3,2,2,MX
1655,13,3,1,MX
1656,5,2,2,MX
1657,3,2,2,MX
1658,47,3,3,MX
1659,38,2,0,ES
1660,24,2,0,ES
1661,3,2,2,FR
1662,3,2,2,FR
1663,3,3,0,FR
1664,3,2,0,FR
1665,3,5,0,FR
1666,3,2,2,FR
1667,3,4,2,FR
1668,3,3,0,FR
1669,3,2,0,FR
1670,3,3,2,FR
1671,3,4,0,FR
1672,3,4,0,FR
1673,3,3,0,FR
1674,22,2,0,ES
1675,85,2,0,RO
1676,86,2,0,RO
1677,3,2,0,RO
1678,25,2,0,RO
1679,3,4,0,MX
1680,61,2,0,MX
1681,54,4,0,CR
1682,24,2,0,ES
1683,13,2,0,ES
1684,61,6,0,BR
1685,61,4,0,BR
1686,3,5,0,ES
1687,1,2,0,MX
1688,3,2,0,MX
1689,28,1,0,ES
1690,69,2,0,UK
1691,23,2,0,UK
1692,47,6,0,BH
1693,24,2,0,ES
1694,13,2,0,ES
1695,24,4,0,ES
1696,56,3,0,ES
1697,24,3,0,ES
1698,1,2,0,ES
1699,24,2,0,ES
1700,24,2,0,ES
1701,45,3,0,ES
1702,24,2,0,ES
1703,24,2,0,ES
1704,3,2,0,MX
1705,54,2,0,ES
1706,3,2,1,ZA
1707,3,2,2,PT
1708,24,2,0,ES
1709,26,2,0,ES
1710,6,2,0,ES
1711,6,2,0,ES
1712,6,2,0,ES
1713,14,2,0,ES
1714,26,2,0,ES
1715,24,2,0,ES
1716,5,3,0,MX
1717,5,3,0,MX
1718,40,3,0,MX
1719,24,2,0,ES
1720,83,2,0,ES
1721,24,2,0,ES
1722,32,2,0,UK
1723,32,2,0,UK
1724,32,2,0,UK
1725,32,2,0,UK
1726,32,2,0,UK
1727,32,2,0,UK
1728,32,2,0,UK
1729,6,2,0,UK
1730,6,2,0,UK
1731,6,4,0,UK
1732,6,2,0,UK
1733,32,2,0,UK
1734,2,2,0,UK
1735,32,2,0,UK
1736,2,2,0,UK
1737,2,2,0,UK
1738,32,2,0,UK
1739,2,2,0,UK
1740,32,2,0,UK
1741,32,2,0,UK
1742,2,2,0,UK
1743,2,2,0,UK
1744,32,2,0,UK
1745,32,2,0,UK
1746,2,2,0,UK
1747,32,2,0,UK
1748,2,2,0,UK
1749,32,2,0,UK
1750,32,2,0,UK
1751,2,2,0,UK
1752,32,2,0,UK
1753,32,2,0,UK
1754,6,2,0,UK
1755,32,3,0,UK
1756,6,3,0,UK
1757,32,2,0,UK
1758,2,2,0,UK
1759,32,2,0,UK
1760,32,2,0,UK
1761,2,2,0,UK
1762,32,2,0,UK
1763,32,2,0,UK
1764,32,2,0,UK
1765,32,2,0,UK
1766,32,2,0,UK
1767,32,2,0,UK
1768,32,2,0,UK
1769,32,2,0,UK
1770,32,2,0,UK
1771,32,2,0,UK
1772,32,2,0,UK
1773,32,2,0,UK
1774,43,2,0,UK
1775,32,1,0,UK
1776,32,1,0,UK
1777,32,2,0,UK
1778,32,1,0,UK
1779,32,1,0,UK
1780,32,1,0,UK
1781,32,1,0,UK
1782,32,1,0,UK
1783,32,1,0,UK
1784,18,2,0,UK
1785,2,2,0,UK
1786,2,2,0,UK
1787,18,2,0,UK
1788,2,2,0,UK
1789,2,2,0,UK
1790,6,2,0,UK
1791,2,2,0,UK
1792,2,2,0,UK
1793,2,2,0,UK
1794,18,2,0,UK
1795,6,2,0,UK
1796,18,4,0,UK
1797,3,2,0,MX
1798,1,2,0,ES
1799,58,2,0,ES
1800,29,2,0,ES
1801,24,2,0,ES
1802,12,2,0,ES
1803,8,2,0,ES
1804,24,5,0,ES
1805,22,5,0,ES
1806,24,2,0,ES
1807,24,2,0,ES
1808,24,2,0,ES
1809,40,2,0,ES
1810,3,2,0,ES
1811,6,2,0,ES
1812,24,2,0,ES
1813,3,2,0,ES
1814,2,2,0,ES
1815,3,6,0,IN
1816,23,2,0,MX
1817,2,1,0,MX
1818,3,4,0,ES
1819,13,4,0,ES
1820,24,4,0,ES
1821,3,2,0,ES
1822,24,4,0,ES
1823,13,4,0,ES
1824,3,4,0,ES
1825,13,2,0,ES
1826,13,2,0,ES
1827,3,2,0,ES
1828,24,2,0,ES
1829,1,2,0,ES
1830,26,2,0,ES
1831,24,2,0,ES
1832,3,2,0,ES
1833,13,2,0,ES
1834,24,2,0,ES
1835,3,2,0,ES
1836,13,2,0,ES
1837,3,2,0,ES
1838,24,2,0,ES
1839,1,4,0,ES
1840,13,4,0,ES
1841,24,4,0,ES
1842,3,4,0,ES
1843,13,2,0,ES
1844,24,2,0,ES
1845,3,2,0,ES
1846,3,4,0,ES
1847,24,4,0,ES
1848,13,4,0,ES
1849,3,2,0,ES
1850,13,2,0,ES
1851,24,6,0,ES
1852,3,6,0,ES
1853,13,6,0,ES
1854,3,2,0,ES
1855,24,2,0,ES
1856,13,2,0,ES
1857,1,2,2,ES
1858,3,2,2,ES
1859,24,2,2,ES
1860,13,2,0,ES
1861,64,2,0,ES
1862,24,2,0,ES
1863,2,2,0,ES
1864,60,2,0,UK
1865,3,3,0,MX
1866,3,2,0,ES
1867,3,2,0,ES
1868,3,4,0,ES
1869,26,2,1,ES
1870,47,2,1,ES
1871,13,2,0,ES
1872,24,2,0,ES
1873,3,2,0,MX
1874,3,2,0,MX
1875,24,2,0,BR
1876,26,2,0,BR
1877,19,9,0,BR
1878,3,9,0,BR
1879,40,2,0,BR
1880,7,4,0,BR
1881,3,2,0,BR
1882,7,2,0,BR
1883,22,3,0,BR
1884,7,3,0,BR
1885,3,2,0,BR
1886,29,2,0,BR
1887,48,9,0,BR
1888,48,2,0,BR
1889,64,5,0,BR
1890,40,2,0,BR
1891,2,2,0,BR
1892,5,2,0,BR
1893,11,5,0,BR
1894,2,5,0,BR
1895,3,3,0,BR
1896,16,2,0,BR
1897,17,2,0,BR
1898,22,3,0,BR
1899,22,4,0,BR
1900,48,3,0,BR
1901,26,1,0,BR
1902,11,2,0,BR
1903,2,2,0,BR
1904,59,4,0,BR
1905,33,2,0,BR
1906,33,2,0,BR
1907,33,2,0,BR
1908,33,2,0,BR
1909,26,2,0,BR
1910,26,2,0,BR
1911,2,1,0,BR
1912,40,1,0,BR
1913,2,1,0,BR
1914,40,1,0,BR
1915,64,7,0,BR
1916,7,3,0,BR
1917,74,2,0,BR
1918,28,4,0,BR
1919,26,4,0,BR
1920,22,2,0,BR
1921,22,7,0,BR
1922,2,3,0,BR
1923,48,3,0,BR
1924,48,3,0,BR
1925,73,2,0,BR
1926,61,3,0,BR
1927,48,5,0,BR
1928,48,5,0,BR
1929,22,3,0,BR
1930,33,2,0,BR
1931,33,2,0,BR
1932,87,2,0,BR
1933,58,6,0,BR
1934,26,2,1,BR
1935,25,2,0,BR
1936,40,2,0,BR
1937,6,2,0,BR
1938,22,6,0,BR
1939,7,3,0,BR
1940,74,2,0,BR
1941,3,4,0,ES
1942,83,2,0,GR
1943,83,2,0,GR
1944,83,2,0,GR
1945,24,2,0,ES
1946,24,2,0,ES
1947,24,2,0,ES
1948,3,8,0,MX
1949,3,8,0,MX
1950,3,8,0,MX
1951,22,3,0,ES
1952,24,3,0,ES
1953,22,2,0,ES
1954,24,2,0,ES
1955,13,2,0,ES
1956,24,2,0,ES
1957,24,2,0,ES
1958,22,2,0,ES
1959,56,2,0,ES
1960,24,2,0,ES
1961,24,2,1,ES
1962,3,2,1,ES
1963,24,2,0,ES
1964,6,2,0,PT
1965,16,2,0,PT
1966,2,2,0,PT
1967,1,4,0,ES
1968,24,2,0,ES
1969,73,2,0,ES
1970,22,2,0,ES
1971,24,2,0,ES
1972,21,2,0,ES
1973,2,2,0,ES
1974,24,2,0,ES
1975,26,2,0,ES
1976,64,2,0,ES
1977,4,2,0,ES
1978,22,3,0,ES
1979,3,3,0,ES
1980,22,3,0,ES
1981,71,2,0,ES
1982,24,4,0,ES
1983,24,2,0,ES
1984,3,2,0,ES
1985,13,4,0,ES
1986,6,3,0,ES
1987,38,1,1,ES
1988,2,1,1,ES
1989,88,2,1,ES
1990,24,2,0,ES
1991,45,2,0,ES
1992,13,2,0,ES
1993,1,2,1,ES
1994,24,2,0,ES
1995,24,2,0,ES
1996,24,2,0,ES
1997,71,2,0,ES
1998,13,2,0,ES
1999,15,2,0,ES
2000,24,2,0,ES
2001,6,2,0,ES
2002,26,2,0,ES
2003,24,2,0,ES
2004,22,2,0,ES
2005,1,2,0,ES
2006,24,2,0,ES
2007,24,2,0,ES
2008,1,2,1,ES
2009,24,2,0,ES
2010,24,2,0,ES
2011,24,2,0,ES
2012,3,2,0,ES
2013,1,2,0,ES
2014,34,2,0,ES
2015,33,2,0,ES
2016,33,2,0,ES
2017,13,2,0,ES
2018,24,2,0,ES
2019,24,2,0,ES
2020,24,2,0,ES
2021,24,2,0,ES
2022,56,2,0,ES
2023,24,4,0,ES
2024,24,4,0,ES
2025,7,4,0,AR
2026,3,2,0,AR
2027,5,2,0,AR
2028,2,2,0,AR
2029,19,2,0,AR
2030,26,10,0,AR
2031,89,10,0,AR
2032,24,10,0,AR
2033,33,3,0,AR
2034,47,1,1,AR
2035,69,3,0,AR
2036,21,3,0,AR
2037,73,2,0,AR
2038,22,2,0,AR
2039,70,2,0,AR
2040,1,2,0,AR
2041,1,2,0,AR
2042,5,2,0,AR
2043,12,2,0,AR
2044,3,2,0,AR
2045,5,1,0,AR
2046,7,2,0,AR
2047,47,4,0,AR
2048,22,2,1,AR
2049,19,4,0,AR
2050,22,4,0,AR
2051,19,2,1,AR
2052,22,2,0,AR
2053,3,2,0,AR
2054,13,2,0,AR
2055,13,2,0,AR
2056,24,2,0,AR
2057,56,2,0,AR
2058,8,1,0,GR
2059,3,2,3,SV
2060,33,2,0,AR
2061,5,4,0,AR
2062,50,4,0,AR
2063,5,3,0,AR
2064,19,2,1,AR
2065,47,3,1,AR
2066,13,3,1,AR
2067,7,2,0,AR
2068,24,2,0,ES
2069,1,2,0,ES
2070,24,2,0,ES
2071,24,2,0,ES
2072,90,2,0,ES
2073,10,2,0,ES
2074,2,2,0,AR
2075,3,3,0,AR
2076,35,3,0,AR
2077,71,3,0,AR
2078,24,3,0,AR
2079,3,2,0,AR
2080,13,2,0,AR
2081,56,2,0,AR
2082,19,4,0,AR
2083,3,2,0,AR
2084,22,2,0,AR
2085,3,2,1,AR
2086,33,2,0,AR
2087,22,2,0,AR
2088,54,2,0,AR
2089,70,2,0,AR
2090,91,2,0,AR
2091,49,2,0,AR
2092,29,2,0,AR
2093,5,2,0,AR
2094,1,2,1,AR
2095,13,2,0,AR
2096,3,2,0,AR
2097,64,2,0,AR
2098,3,3,0,AR
2099,3,5,0,AR
2100,32,2,0,AR
2101,40,2,0,AR
2102,1,4,0,AR
2103,3,2,0,AR
2104,12,2,0,AR
2105,13,2,0,AR
2106,3,3,0,AR
2107,54,2,0,AR
2108,3,1,0,AR
2109,15,2,0,AR
2110,92,4,0,AR
2111,54,2,0,AR
2112,54,1,0,AR
2113,93,4,0,AR
2114,89,2,0,AR
2115,38,2,0,AR
2116,14,4,0,AR
2117,5,3,1,AR
2118,47,3,1,AR
2119,91,3,0,AR
2120,13,2,0,AR
2121,16,2,0,AR
2122,2,2,0,AR
2123,71,2,0,AR
2124,3,2,0,AR
2125,94,2,0,AR
2126,3,2,0,AR
2127,5,2,0,AR
2128,3,4,1,AR
2129,48,2,0,AR
2130,48,2,0,AR
2131,24,2,1,AR
2132,2,3,0,AR
2133,25,2,0,AR
2134,75,3,0,AR
2135,38,3,0,AR
2136,54,2,0,AR
2137,3,2,1,AR
2138,1,3,0,AR
2139,3,2,2,NL
2140,5,2,2,NL
2141,3,2,0,NL
2142,24,2,0,ES
2143,7,2,0,AR
2144,2,2,2,AR
2145,22,2,0,AR
2146,47,2,0,AR
2147,3,3,1,AR
2148,40,3,1,AR
2149,47,2,0,AR
2150,82,3,1,AR
2151,95,2,0,AR
2152,13,2,0,AR
2153,54,3,1,AR
2154,6,2,0,AR
2155,32,1,0,AR
2156,6,3,1,AR
2157,32,4,0,AR
2158,94,3,1,AR
2159,54,2,0,AR
2160,3,1,0,AR
2161,47,2,0,AR
2162,64,2,1,AR
2163,46,4,4,AR
2164,52,2,0,AR
2165,3,2,0,AR
2166,3,1,1,AR
2167,26,2,0,AR
2168,36,2,0,AR
2169,6,1,0,AR
2170,40,2,0,AR
2171,49,3,1,AR
2172,2,3,1,AR
2173,47,2,0,AR
2174,2,1,0,AR
2175,38,2,1,AR
2176,13,2,1,AR
2177,2,2,0,AR
2178,24,2,1,AR
2179,48,2,0,AR
2180,23,2,0,AR
2181,54,3,1,AR
2182,96,2,0,AR
2183,97,1,0,AR
2184,54,1,0,AR
2185,98,2,0,AR
2186,54,2,2,AR
2187,32,2,2,AR
2188,22,2,1,AR
2189,2,2,0,AR
2190,5,4,0,AR
2191,64,2,2,AR
2192,2,2,0,AR
2193,40,2,2,AR
2194,43,2,2,AR
2195,57,2,0,AR
2196,3,2,0,AR
2197,41,7,0,AR
2198,5,7,0,AR
2199,1,1,0,AR
2200,51,1,0,AR
2201,36,1,0,AR
2202,2,1,0,AR
2203,41,8,0,AR
2204,4,2,0,AR
2205,3,1,0,AR
2206,47,2,0,AR
2207,19,1,0,AR
2208,5,8,0,AR
2209,19,2,0,AR
2210,23,3,0,AR
2211,40,2,2,AR
2212,99,2,0,AR
2213,100,1,0,AR
2214,3,2,0,AR
2215,2,2,0,AR
2216,99,2,0,AR
2217,3,2,0,AR
2218,40,1,0,AR
2219,40,2,0,AR
2220,40,2,3,AR
2221,22,2,1,AR
2222,2,3,1,AR
2223,81,2,0,AR
2224,5,2,0,AR
2225,3,2,0,AR
2226,3,2,0,AR
2227,32,2,0,AR
2228,3,2,0,AR
2229,6,2,2,AR
2230,40,3,0,AR
2231,47,3,1,AR
2232,43,1,0,AR
2233,43,1,0,AR
2234,26,2,1,AR
2235,19,2,1,AR
2236,32,2,1,AR
2237,5,1,0,AR
2238,93,1,0,AR
2239,19,1,0,AR
2240,93,2,1,AR
2241,6,2,1,AR
2242,49,2,0,AR
2243,24,2,0,AR
2244,49,3,0,AR
2245,54,3,0,AR
2246,93,1,0,AR
2247,36,3,0,AR
2248,6,1,0,AR
2249,32,1,0,AR
2250,26,1,0,AR
2251,26,2,0,AR
2252,101,1,0,AR
2253,11,1,0,AR
2254,18,1,0,AR
2255,18,1,0,AR
2256,2,1,0,AR
2257,98,1,0,AR
2258,40,1,0,AR
2259,32,1,0,AR
2260,26,1,0,AR
2261,17,1,0,AR
2262,2,2,0,AR
2263,3,2,0,AR
2264,54,1,0,AR
2265,64,2,0,AR
2266,36,3,0,AR
2267,54,4,0,AR
2268,6,2,0,AR
2269,18,2,0,AR
2270,18,2,0,AR
2271,3,2,0,AR
2272,4,1,0,AR
2273,32,1,0,AR
2274,47,1,1,AR
2275,3,2,0,AR
2276,54,3,0,AR
2277,2,1,0,AR
2278,3,1,0,AR
2279,36,1,0,AR
2280,13,1,0,AR
2281,3,2,0,AR
2282,75,2,0,AR
2283,5,2,0,AR
2284,102,2,0,AR
2285,3,2,0,AR
2286,5,2,1,AR
2287,12,2,0,AR
2288,3,3,0,AR
2289,5,2,0,AR
2290,3,1,0,AR
2291,6,2,0,AR
2292,64,2,0,AR
2293,22,2,0,AR
2294,43,2,0,AR
2295,54,1,0,AR
2296,19,3,0,AR
2297,5,3,1,AR
2298,6,4,0,AR
2299,29,3,1,AR
2300,64,4,0,AR
2301,40,2,0,AR
2302,6,4,0,AR
2303,32,4,0,AR
2304,22,2,0,AR
2305,43,4,0,AR
2306,2,3,1,AR
2307,51,2,1,AR
2308,5,3,1,AR
2309,89,3,1,AR
2310,75,2,1,AR
2311,70,2,0,AR
2312,3,1,0,AR
2313,24,2,1,AR
2314,54,2,1,AR
2315,2,2,0,AR
2316,3,1,0,AR
2317,26,1,0,AR
2318,24,4,0,AR
2319,3,1,0,AR
2320,26,1,0,AR
2321,103,1,0,AR
2322,102,1,0,AR
2323,3,2,0,AR
2324,26,1,0,AR
2325,2,2,0,AR
2326,75,4,1,AR
2327,3,2,0,AR
2328,40,2,0,AR
2329,3,6,0,AR
2330,22,1,1,AR
2331,3,1,0,AR
2332,1,2,0,AR
2333,3,2,1,AR
2334,13,2,0,AR
2335,75,2,0,AR
2336,22,2,0,AR
2337,19,2,0,AR
2338,48,2,0,AR
2339,48,2,0,AR
2340,3,2,0,AR
2341,32,2,0,AR
2342,6,2,1,AR
2343,75,4,1,AR
2344,2,4,1,AR
2345,47,1,0,AR
2346,3,2,0,AR
2347,54,1,0,AR
2348,32,1,0,AR
2349,34,4,1,AR
2350,66,2,0,AR
2351,66,2,0,AR
2352,3,2,0,AR
2353,2,2,0,AR
2354,32,2,0,AR
2355,39,1,0,AR
2356,2,1,0,AR
2357,28,2,0,AR
2358,3,4,0,AR
2359,47,2,0,AR
2360,5,2,0,AR
2361,62,2,0,AR
2362,64,1,0,AR
2363,5,2,0,AR
2364,6,2,1,AR
2365,3,3,0,AR
2366,50,2,0,AR
2367,49,1,0,AR
2368,54,2,0,AR
2369,47,1,0,AR
2370,58,2,0,AR
2371,3,2,2,AR
2372,20,2,0,AR
2373,93,2,0,AR
2374,22,2,0,AR
2375,3,2,2,AR
2376,5,2,2,AR
2377,74,2,0,AR
2378,29,2,0,AR
2379,41,2,1,AR
2380,3,1,2,AR
2381,71,2,0,AR
2382,3,2,0,AR
2383,6,2,0,AR
2384,1,1,0,AR
2385,29,2,0,AR
2386,54,2,1,AR
2387,2,2,0,AR
2388,2,2,0,AR
2389,104,2,0,AR
2390,18,2,0,AR
2391,40,2,0,AR
2392,18,2,0,AR
2393,13,1,0,AR
2394,4,2,1,DE
2395,4,2,2,DE
2396,40,2,0,ES
2397,2,2,0,ES
